text_id,text_title,text_type,section,line_number,source_line_number,sumerian,translation
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,6,8,šibir-šibir šu-mu ģe-ma-sĭg,Scepters may he give unto my hand.
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,7,9,d.Uraša-e dû-azag-ga-ni-a sal-zid ģa-ma-ni-dúg,May Uraša bestow upon me faithful care in his holy throne room.
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,8,10,d.Nin-lil-li šag lăg-lăg-ga-ni,"Ninlil whose heart is pure,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,9,11,bara-maģ ud-sud-du gú-KU-MAL,"She that in the far-famed chapel _assures_ length of days,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,10,12,giš-šub-ba-mà bal-bi šág-gi-da,"She that renders good my portion exceedingly,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,11,13,kuš-d.En-lil-lá ka-dug-gi-mà,"She who unto Enlil spoke assuringly for me good words,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,12,14,é-kur-ri ud-šu-uš sag-uš-mà,"She who daily protects Ekur for me,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,13,15,ki-úr ki-gal-e nam šu-ģa-ma-ni-tar,May render me my fate in Kenur the vast place.
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,14,16,d.En-ki en-gal erida-(ki)-ga-ge,May Enki the great lord of Eridu
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,15,17,ganun zid-maģ sag-mà ģa-ma-ni-in-uš(?),"Sustain(?) my head in the ritual chamber, the faithful, the far-famed."
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,1,5,ki-úr gal-la li-bi tar-ri-ge,Of the great Kenur its care....
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,2,6,d.En-lil-li á-bi ģu-mu-da-na-ág,Of Enlil his oracle be proclaimed.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,3,7,dúg-dúg-ga a-a d.En-lil-lá-šú,Unto the words of father Enlil—
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,4,8,d.Iš-me- d.Da-gan me-en gú-mu ģe-in-ši-ri,Ishme-Dagan am I—verily my neck I will turn.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,5,9,ka-ta-è-a lugal-mà-šú giš-túg-ni ģe-im-ši-ag,To the utterance of my king may I lend my ears.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,6,10,ki-en-gi-ra nig-si-sá ģe-ni-in-gar,In Sumer justice may I institute.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,7,11,Nibru-(ki) an-gim gú ģe-im-mi-uš,Nippur may I exalt like heaven.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,8,12,é-kur-ra me-bi ģu-mu-un-ŭr-ŭr,Of Ekur its decrees I will deliver.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,9,13,giš(?)-ģar(?) ù-a-ba li-be-[in-tar],Of the plans(?) unto their care may I give heed.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,10,14,garza ki-ta šub-ba-bi ki-bi ģe-[mu-un-gí],The sacred relics which have fallen from their places may I restore to their places.
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,11,15,d.En-lil-lá me ḳal-ḳalag-[ni],Of Enlil his precious decrees—
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,12,16,d.Iš-me-d.Da-gan me-en....,I am Ishme-Dagan—I will....
2,LITURGY OF ISHME-DAGAN,liturgy,REVERSE I,13,17,d.Nin-lil-lá....,Of Ninlil her ... I will....
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,1,1,nin me-dug-ga babbar dalla-è-a,"Oh lady of the good decrees, that risest splendidly like the sun."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,2,2,sai-zid me-lam gùr-ru kenag d.Uraša-a,"Faithful woman, bearing a sheen  of terrible splendor, beloved of Urashâ,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,3,3,nu-gig an-na nin(?) sìr-gal-gal-la,"Heavenly virgin, queen(?) of the great songs,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,4,4,aga-zi-dé ... nam-en-na tum-ma,"Who _puttest on_ a faithful crown, who hast been created fit for rulership,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,5,5,me-imin-bi šu-sá-dúg-ga,"Whose hand attaineth the seven decrees,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,6,6,nin-mu me-gal-gal-la sag-sìr-bi za-e me-en,"My queen, of the great decrees their directress art thou."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,7,7,me-mu-ila me šu-zu-šú mu-e-lal,The decrees thou bearest; the decrees thou holdest in thy hand.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,8,8,me-mu-ḳin me gab-zu be-tab,The decrees thou directest; the decrees thou claspest to thy breast(?)
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,9,9,ušumgal-gim kur-ra sub ba-e-sĭg,Like a champion thou subduest the foreign lands.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,10,10,dImmer-gim ki tù-gí-a d.Ašnan la-ba-ši-gál,Like the storm-god in the place of the ... curse the grain-goddess thou leavest not.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,11,11,a-ma-ru kur-bi-ta è-de,A whirlwind upon their lands thou sendest.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,12,12,sag-kal-an-ki-a dingir-ri-bi me-en,Oh leader of heaven and earth their divinity thou art.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,13,13,ne-ne-ne-ra kalam-ma a-an-mal,For them thou didst create the Land (of Sumer).
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,14,14,dingiri-ir me-sĭg-gà nin-ur-ra-ū-a,"That givest orders unto the gods(?), queen that guidest the universe."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,15,15,enim-azag-an-na-ta enim dúg-dúg,That utterest command by the holy order of Anu.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,16,16,garza-gal-gal-la gar zu a-ba mu- ... un- ... zu,The great decisions who (but thee) knoweth to teach?
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,17,17,kur-gul-gul ud-de-da ba-e-sĭg,"Thou that shatterest the mountains, by a spirit of wrath thou art filled."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,18,18,kenag d.En-lil-lá kalam-ma im-mi-ni-ri,"Beloved of Enlil, thou hast founded the Land."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,19,19,á-aga d.Nin-lil ba-gub-bi me-en,Thou art she that hast effected the mandate of Ninlil.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,20,20,nin-mu za-pa-ág-zu-šú kur ni-gam-gam-e,"My lady, at thy cry the lands quake."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,21,21,ní-me-lam-ra-zu-da nam-lù-găl-lu,At the fear of thy splendor let mankind
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,22,22,nig-me-gar gĭr-bi ù-mu-ri-gub,With shouting await thee.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,23,23,me-te me-ģuš-bi šu-ba-e-ri-ti,Fittingly they have received their terrible decrees from thee.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,24,24,i-lu er-ra-zu gál-la-ra-ab-šéš(?),Thy lamentations and mournings let them wail for thee.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,25,25,é-a nir-gal-gal-la sil-ba mu-ri-du,Unto the temple the chief singers shall walk the streets for thee(??).
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,26,26,igi-mé-ta gar ma-ra-ta-si-ig,From before the face of battle they hasten unto thee.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,27,27,nin-mu á-ní-za enim-enim-ni-dúg-e,"My lady, of thy _fury_ they speak."
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,28,28,ud-ul-ul-gim ni-dú-dú-ne,The spirit like an onrushing storm rushed over them.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,29,29,ud ka-ra-ta uku im-da-ab-ra-ra,The spirit with a loud cry annihilated the people.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,30,30,d.Immer-da tù-mu-da-an-gí-gí-in,By the storm god they were ... accursed.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,31,31,im-ģul-im-ģul-da im-da-kuš-ù-ne,By the storm winds they were brought to woe.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,32,32,gĭr-za sil kuš-ù i-ni- si,Thy foot hastens restless in the street.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,33,33,balag a-nir-da i-lu mu-un-da-ab-bi,Upon the lyre of weeping they utter lamentation.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,34,34,nin-mu d.A-nun-na dingir-gal-gal-e-ne,"Oh my lady, the Anunnaki, the great gods,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,35,35,su-din-(ģu)-dal-a-gim dul-dé mu-e-ši-ba-ra-aš,Like a flying _sudin_-bird from the crannies hasten unto thee.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,36,36,igi-gĭr-a-za-la-ba-lag-gi-eš-a,"When before thy feet they run,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,37,37,sag-ki gĭr-a-za sag-nu-mu-un-ne-gà-gà,Unto the presence of thy feet they attain not.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,38,38,šag-ūb-ba-za ba-a ni-te-en-[te-en],Thine angry heart who shall pacify?
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,39,39,šag-ģul-la-za te-[en-te-en-na-ám],Thine evilly disposed heart let become calm.
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,40,40,nin ģar-ni šág nin[... -ni- ...],"Oh lady, whose soul is magnanimous; oh lady [whose ... is ... ]"
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,41,41,ib-ba nu-te-en-[te-en....],Whose wrath is unpacified....
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,42,42,nin-kur-ra-dirig-ga....,Lady that stormeth over the mountains....
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,43,43,ģar-sag ki-za ba....,The mountains (?) thy place (?)....
3,LITURGICAL HYMN TO INNINI,hymn,COL. I,44,44,ká-gal-a,The great gate....
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,1,1,ģalba-ba nu....,Its frost....
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,2,2,ki kušlu-úb....,
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,3,3,ka-sìr-la(?)....,
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,4,4,nir-da-ni-bi....,Their afflictions....
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,5,5,uru tuš dinig-di-bi mer-i-in-si-[si],"Their city, an arid habitation, the whirlwinds have filled."
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,6,6,ḳal-šag-gan-bi ... -šú ma-ra-ab-mú-[mú],Their ... workmen in ... supplicate thee.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,7,7,uru-zagin-ra li-be-in-dúg-ga,For the brilliant city they mourn in song.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,8,8,a-a uku-za li-be-in-eš-a-a,The father thy creator sends forth cries of distress for it.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,9,9,ka-azag-zu dé-in-dúg-dúg gĭr-za ģe-ib-gí,May thy holy mouth speak the command and thy feet return.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,10,10,šă-ab-bi-ta ģuš ģe-ib-ta-an-zí-ni,From her midst mayest thou cast the cruel one.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,11,11,sal-bi dam-a-ni-ta šág-ga-na-áš an-da- ab- bi,Let a woman with her husband speak kindly.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,12,12,gíg-ù-na-la na-an-ba-ni-ib-gí-gí,During the nights forever let her return unto him.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,13,13,nig-azag šag-ga-na nam-mu-da-an-bur-ri,That which is pure in her heart may she disclose.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,14,14,ù-gul-zi-zi-i dumu-gal d.Zu-en-na-áš,"_Fervid_ intercession unto the great son, Sin,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,15,15,nin dingir-ra dirig-ga a-ba ki-za ba-an-tum,Oh lady surpassing the gods who beside thee brings?
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,16,16,me-zi-de nin-gal nin-e-ne,"Establisher of decrees, oh great lady, their lady,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,17,17,uru-azag-ta è-a ama-uku-ni-ir dirig-ga,"Thou that risest from the holy city, thou that surpassest his child-bearing mother,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,18,18,gal-zu igi-gál nin kur-kur-ra,"Intelligent and wise, oh queen of the lands,"
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,19,19,zi-gál kalama-zu-a sìr-azag-zu ga-a-an-dúg,"Oh breath of life of thy Land, I will recite thy holy songs."
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,20,20,dingir zi-me-a tum-ma ki-bi dúg- -ga-bi....,"Divinity who has been made agreeable unto the fury of battle, whose words unto their place...."
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,21,21,šag-sud-du sal-zid lăg-lăg-ga me-zu ga-mu-ra-ab-dúg(?),"Thou of the unsearchable heart, who purgest faithfully, I will relate thy decrees."
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,22,22,mi-ib-azag-gà ģu-mu-e-ši-in-tu-ri,The holy _mi-ib_ weapon verily thou causest to enter upon (the foe).
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,23,23,en me-en en- ... -ul-an-na me-en,"“A ruler am I, a ruler ... of heaven am I.”"
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,24,24,gi-ma-sá-ab ni-gùr-ru kešda-bi-dúg,The reed censer I bear and I arrange the ritual(?).
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,25,25,ki-sĭg-ga be-in-gar mà-e nu-mu-un-ne -ti-li,At the parentalia I place it; and these things I cease not to do.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,26,26,ud-de ba-nim ud-eš da(?)-bíl,By day I ... and daily renew
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,27,27,giš-gig ud-de ba-nim? -da im-mi-dù,By night and day I ... and in ... am clothed(?)
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,28,28,KA-lál-mu šu-? a-ba-ab-tum,My ... of honey ... I bring.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,29,29,ninda-mur-šág-šág-mu da-ta ba-e-de-gí,By my pious offerings of baked cakes thou wilt be pacified.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,30,30,nam-mu d.En-lil lugal an-ki,Something Enlil lord of heaven and earth
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,31,31,an-ra enim-mu-na-ab an-e ģa-ba-duģ-e,To Anu spoke as a command and verily Heaven is opened.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,32,32,a-da-lam an-ra enim-mu-na-ab an-e mu-e-tūb,Now unto Anu he has spoken the command and thou causest Heaven to shudder.
3,LITURGICAL HYMN TO INNINI,hymn,COL. II,33,33,nam-lugal-an-ni sal-e ba-ab-kár-ri-en,The royal power of Anu thou a woman hast seized.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,1,1,arâ-bu-(ģu) arâ-bu-(ģu) mu-zu kur-ra mu-un-ma-al-la-šú,"Oh bird _arabu, arabu_, thou art he whose name is proclaimed in the world."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,2,2,za-e al-me-en-na,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,3,3,d.Mu-ul-lil arâ-bu-(ģu) mu-zu kur-ra mu-un-ma-al-al-la-šú,"Oh Enlil, _arabu_-bird, thou art he whose name is proclaimed in the world."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,4,4,za-e al-me-en-na,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,5,5,d.Mu-ul-lil šag-sud-du e-ne-em zid- da,"Enlil of unsearchable heart, of faithful word."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,6,6,gú ki-ma-al e-ne-em di- di,"He that bends the neck, that speaks the word."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,7,7,mu-zu kur-ra mu-un-ma-al-la-šú za-e al-me-en- na,Thou art he whose name is proclaimed in the world.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,8,8,mu-zu kur-ra mu-un-ma-al-la-šú,"At thy name which is proclaimed in the world,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,9,9,dúg-ga-zu kur-ra ám-da-ma-al-la-šú,"At thy discourse which is proclaimed in the world,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,10,10,taģ-a-zu kur-ra ám-da-ma-al-la-šú,"At thy aid which is wrought in the world,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,11,11,uru-me-a an ní-bi nam-dúb ki ní-bi nam- sīg,"In my city heaven trembles of itself, earth quakes of itself."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,12,12,nibru-(ki)-a an ní-bi nam-dúb ki ní-bi nam- sīg,"In Nippur the heaven trembles of itself, earth quakes of itself."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,13,13,ama mu-gíg-gi ama nu-bar-ra ama-mu ni-mi-ni-in-gí-gí,"The mother virgin, the mother courtesan, my mother began discourse."
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,14,14,d.[...]-e ga-ša-an urú-bar-ra-ra,"She the divine ..., queen of the villages,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,15,15,... ni-mi-ni-in-gí- ... gí,... discoursed.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,16,16,... ku-a-zu- ... dé,"When in ... thou dwellest,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,17,17,... -la ku-gar-ra-zu-dé,"When in ... thou makest thy abode,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,18,18,[d.Nin-lil-da?] ga-ša-an keš-(ki)-a-ge,With Ninlil (?) queen of Keš
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,19,19,... ģen mu-e-da-ab-tar-ri,... thou decreest.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,20,20,... ge me-ri-mu-šú nu-GÁ-e,[As I was ...] my foot I lifted not.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,21,21,[a-a-mu lu-]lu-mu-ùr su-din-ģu ab-ba-ge,"To my father, my benefactor, as a _sudin_-bird of the sea,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,22,22,me-ri-mu-šú nu-GA-e,My foot I lifted not.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,23,23,d.Mu-ul-lil-]-e šag-sud-da,"[To Enlil of] unsearchable heart,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,24,24,[ù-mu-un e-ne]-em zi-da,"[Lord] of faithful word,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,25,25,[gú ki-ma-al e-]ne-em di-di,"That bends the neck, that speaks the word,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,26,26,... ge me-ri-mu-šú nu-GA-e,[As I was ...] my foot I lifted not.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,27,27,[d.Mu-ul-lil ?]-e me-ri-mu-šú ù-GA-e,[But unto Enlil] I would lift my foot.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,28,28,... -ra ga-ám-ši-rá,Unto ... verily I will go;
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,29,29,[me-ri]-mu-šú ga-mu-ni-ib-GA,My foot I will lift.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,30,30,[a-a-mu]lu-lu-mu-ùr  ga-ám-ši-rá,"To my father, my benefactor, verily I will go;"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,31,31,me-ri-mu-šú ga-mu-ni-ib-GA,My foot I will lift.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,32,32,d.Mu-ul-lil-ra šu-mu-šú ga-mu-ni-ib-GA,Unto Enlil my hand I will raise;
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,33,33,me-ri-mu-šú ga-mu-ni-ib-GA,my foot I will lift.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,34,34,me-e d.Mu-ul-lil-ra um-ma dé-til,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,35,35,... ṭu-mu-na-da- ab- dúg,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,36,34,"I unto Enlil will say, “May the mother live.”",
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,37,36,a-a-mu lu-lu-mu-ùr ab-ba dé-til,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,38,37,... ṭu-mu-na-da-ab- dúg,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,39,36,"Unto my father, my benefactor, I will say, “May the father live.”",
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,40,38,gù-gù gù-si-di ṭu-mu-na-ám-mar,Words which set aright all things I will say.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,41,39,urú-me-a ama dumu dé-im-me,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,42,40,... dumu ama dé-im-me,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,43,39,"In my city may the mother hail her son, may the son hail his mother.",
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,44,41,nibru-(ki)-a ama dumu-dé-im-me,"In Nippur may the mother hail her son,"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,45,42,... dumu ama dé-im-me,may the son hail his mother.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,46,43,ùz-e síl-bi ģe-im-ši-ib-še-gi-en,To ewe and her lamb may he be propitious.
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,47,44,e-ne-em d.Mu-ul-lil-lá UZ-dé máš-bi,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,48,45,... ģe-en-ši-ib-še-gi-en,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,49,44,May the word of Enlil be propitious to the she-goat and her kid.,
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,50,46,d.Mu-ul-lil-ra uru-ni še-ib nibru-(ki),"For Enlil, his city, brick-walled"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,51,47,ki-bi ga-mu-na-ab-gí,"Nippur, unto its place I will restore.”"
4,PSALM TO ENLIL CONTAINING A LONG INTERCESSION BY THE MOTHER GODDESS,psalm,Text,52,48,ní-na-teg ní-na-teg ama-mu ní-na teg,"She offers devotion, she offers devotion, my mother offers devotion."
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,1,1,a-a[...],Father [
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,2,2,? dingir[...],...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,3,3,a uru-gul-la é-[gul-la-mu gíg-ga-bi im-mi],"How long? oh my destroyed city, my destroyed temple, sadly I wail."
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,4,4,ud-ba enim ud-dam bi-[...],At that time the word like a storm ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,5,5,enim d.En-lil-lá [...],The word of Enlil ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,6,6,d.En-lil galu nam-tar [...],Enlil who the fate of ... _determined_.
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,7,7,d.En-lil-li nim-[...],Enlil ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,8,8,d.Mà-mà dumugu [...],Mama the princely son ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,9,9,d.Nin-mar-(ki)-ra-ge gú[...],Ninmar ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,10,10,azag dāg-zagin gišmá-gal-gal-la bal-[...],The holy one who lapis lazuli in great ships ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,11,11,nin nig-ga-šù igi-[...]-ti-la a azag pi-el ...,The queen ... humiliates ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,12,12,nin-e KA.? gim NE-a im-da-ra?,The queen ...
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,13,13,ki lagaš-(ki) nim-ki šu-ni-a im-ma-ši-in-gí,The land of Lagash he abandoned unto the hand of Elam.
5,LAMENTATION ON THE PILLAGE OF LAGASH BY THE ELAMITES,lamentation,Text,14,14,ud-bi-a nin-e ... ud-da-ni sá-nam-ga-mu-ni-ib-dúg,At that time his wrathful word verily attained the queen.
